Price,Close,High,Low,Open,Volume
Ticker,TLKMF,TLKMF,TLKMF,TLKMF,TLKMF
Date,,,,,
2015-01-02,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,1500
2015-01-05,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,6500
2015-01-06,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-01-07,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,11300
2015-01-08,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,70600
2015-01-09,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,2600
2015-01-12,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-01-13,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-01-14,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,10000
2015-01-15,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,53900
2015-01-16,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-01-20,0.15587519109249115,0.17072045581412132,0.15587519109249115,0.17072045581412132,79500
2015-01-21,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,58200
2015-01-22,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,240100
2015-01-23,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,40000
2015-01-26,0.15587519109249115,0.1781430771143582,0.15587519109249115,0.17072045581412132,23600
2015-01-27,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,45500
2015-01-28,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,3400
2015-01-29,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,10000
2015-01-30,0.15587519109249115,0.16329782345330623,0.15587519109249115,0.16329782345330623,110200
2015-02-02,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,10000
2015-02-03,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,37900
2015-02-04,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,41300
2015-02-05,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,30000
2015-02-06,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-09,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-10,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-11,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-12,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-13,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-17,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-02-18,0.16329781711101532,0.17814307019549552,0.16329781711101532,0.17814307019549552,207600
2015-02-19,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-02-20,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-02-23,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-02-24,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,229300
2015-02-25,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-02-26,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,64000
2015-02-27,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-03-02,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-03-03,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,51200
2015-03-04,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,17900
2015-03-05,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,16900
2015-03-06,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-09,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-10,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-11,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-12,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,303300
2015-03-13,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-16,0.17814306914806366,0.17814306914806366,0.17814306914806366,0.17814306914806366,0
2015-03-17,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,42600
2015-03-18,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,293000
2015-03-19,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,123200
2015-03-20,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-03-23,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,400000
2015-03-24,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,15100
2015-03-25,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,0
2015-03-26,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,0
2015-03-27,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,0
2015-03-30,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,0
2015-03-31,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,13500
2015-04-01,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-02,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-06,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,18500
2015-04-07,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-08,0.15587519109249115,0.16329782345330623,0.15587519109249115,0.16329782345330623,63200
2015-04-09,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,23900
2015-04-10,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-13,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-14,0.15587519109249115,0.15587519109249115,0.14845256979225427,0.14845256979225427,12500
2015-04-15,0.1484525501728058,0.1484525501728058,0.1484525501728058,0.1484525501728058,64500
2015-04-16,0.1484525501728058,0.1484525501728058,0.1484525501728058,0.1484525501728058,0
2015-04-17,0.1484525501728058,0.1484525501728058,0.1484525501728058,0.1484525501728058,0
2015-04-20,0.1484525501728058,0.1484525501728058,0.1484525501728058,0.1484525501728058,0
2015-04-21,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,32600
2015-04-22,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-23,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-04-24,0.1707204431295395,0.1707204431295395,0.1707204431295395,0.1707204431295395,258900
2015-04-27,0.16329781711101532,0.17072044918354431,0.16329781711101532,0.17072044918354431,61100
2015-04-28,0.16329781711101532,0.16329781711101532,0.16329781711101532,0.16329781711101532,0
2015-04-29,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,22900
2015-04-30,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-01,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-04,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-05,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-06,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-07,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-08,0.1484525501728058,0.1484525501728058,0.1484525501728058,0.1484525501728058,74200
2015-05-11,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,26200
2015-05-12,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-13,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-14,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,10000
2015-05-15,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-18,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-19,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-20,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-21,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-22,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
2015-05-26,0.15587519109249115,0.15587519109249115,0.15587519109249115,0.15587519109249115,0
