Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2015-05-14,80.9883041381836,81.46604825339557,78.30096501409446,78.56970272330626,49438000
2015-05-15,80.04275512695312,81.13759360629665,79.80388307176679,81.02811659260745,27069900
2015-05-18,80.50059509277344,80.99824962928723,79.85365027018997,79.95317965877162,21613700
2015-05-19,80.25177001953125,81.30680282944914,80.1721510626516,80.86886439538489,17955400
2015-05-20,80.17214965820312,80.71956509758806,79.08725880925965,80.09252310911255,23056900
2015-05-21,80.10247802734375,80.54040885849695,79.70435287698167,79.81383748317138,13402700
2015-05-22,80.16219329833984,80.92857793999512,79.87355275720574,79.97308214534719,19567900
2015-05-26,78.95787048339844,80.22190966331856,78.70904321546408,80.05270894358853,16321300
2015-05-27,80.17214965820312,80.28163426480124,79.05740075175211,79.22660147336532,14160900
2015-05-28,79.77401733398438,80.68969978538122,79.62471946626414,79.87354671459622,11982000
2015-05-29,78.81854248046875,79.69441189280448,78.50999144719029,79.57497204828312,16134600
2015-06-01,79.91337585449219,80.00295003674869,78.29102460690379,78.92802188163829,18119000
2015-06-02,80.06266784667969,80.96839519498646,79.18679096331691,79.38585734299296,18923300
2015-06-03,82.05329132080078,82.14286550216974,80.86887096532382,80.96840036471372,31775000
2015-06-04,81.66511535644531,82.56088747884401,81.12764752684257,81.75468953124283,20863900
2015-06-05,81.75467681884766,82.07317538016832,81.1276349119489,81.48594674263524,16143100
2015-06-08,80.29157257080078,81.6153353197943,79.75410481721833,81.43617940193349,16915500
2015-06-09,80.29157257080078,80.80913748622304,78.94790698364707,80.22190124683296,16497500
2015-06-10,81.77460479736328,82.21253566714661,80.43093134716442,80.45084178292193,21531200
2015-06-11,81.44613647460938,82.51111679017099,80.97834003433003,81.9238805373932,18656800
2015-06-12,81.14754486083984,81.7049154935926,80.81909105499398,80.98829936302707,11417900
2015-06-15,80.33139038085938,80.55035958102094,79.69439321326492,80.17214488576337,18805100
2015-06-16,80.67975616455078,81.12764983208288,80.07261698387394,80.44088409803064,13693700
2015-06-17,81.40633392333984,81.83431714914309,80.95844026269592,81.37647586468478,18350300
2015-06-18,82.52108001708984,82.7997653463682,81.18736189233607,81.25703322465567,26782600
2015-06-19,82.12295532226562,82.59075181056876,81.73478538380255,82.4414539280201,23353200
2015-06-22,84.34249114990234,84.57141558447462,82.91919883075995,83.0187358158123,29383100
2015-06-23,87.46775817871094,87.55733994352279,84.36239874587025,84.56145752206574,50667900
2015-06-24,88.44317626953125,88.83134625070126,87.03978665021927,87.24880826494766,41370200
2015-06-25,87.56730651855469,88.98064375623758,87.4279562448164,88.84130107610584,27302000
2015-06-26,87.59715270996094,87.92559892941996,86.42268771255887,87.70663731431578,38214600
2015-06-29,85.39752197265625,87.08954436866229,85.32785064090555,86.20371989628664,35957900
2015-06-30,85.3676528930664,86.29329060263848,85.16859412280363,86.19376121750709,23016500
2015-07-01,86.5023193359375,87.53743413922352,86.08428373404996,86.36296907290435,25260000
2015-07-02,86.88053894042969,87.02983683564747,85.93499066645468,86.99002355734896,16908800
2015-07-06,87.13931274414062,87.77630994604438,85.98475056968657,86.08427995868297,24635900
2015-07-07,86.81085968017578,87.43790167054418,84.83019672560407,87.3881407724166,33059900
2015-07-08,85.24822998046875,86.34306852371975,85.04916359485556,85.88522722721865,24399300
2015-07-09,85.47714233398438,87.18907519214264,85.24822549458284,86.32316113951093,23307400
2015-07-10,87.53742980957031,87.80616751132081,86.36296480134088,86.94024588533284,23245900
2015-07-13,89.67735290527344,89.79679273698365,88.00523322936148,88.24411289278189,29976700
2015-07-14,89.25932312011719,90.3740720798896,89.22946506118146,90.0356630268705,26627800
2015-07-15,89.33894348144531,90.56316937460265,89.0005344518794,89.57781552998239,30886600
2015-07-16,90.42383575439453,90.43379097221387,89.34890003809342,89.8565098363922,21804100
2015-07-17,94.52449798583984,94.94252594797777,92.10589678546305,92.11585200178207,54001600
2015-07-20,97.45072174072266,98.13747988506861,94.91268039111323,95.40037974449638,54860500
2015-07-21,97.92845916748047,98.77447036152206,96.68432282518236,98.48582981887623,39453300
2015-07-22,96.58479309082031,97.12226090000205,95.47004419841313,96.28619733229526,28299500
2015-07-23,94.99230194091797,96.99286774360816,94.36525235456534,96.50516841591612,29418800
2015-07-24,96.4952163696289,97.30142192234469,95.4302359125112,96.89334153727046,33444900
2015-07-27,93.72825622558594,96.15681286215809,93.38985477615188,96.12695480410284,38585400
2015-07-28,94.84300231933594,95.11173242741161,92.8722870168939,94.39510868106905,35236000
2015-07-29,96.53502655029297,96.8236670977375,94.29558109692529,95.86817128219997,64648300
2015-07-30,94.76338195800781,95.36056592107994,91.36938175182414,94.46479377327479,86211300
2015-07-31,93.56901550292969,95.87813243175634,93.50929179015925,94.50460094212947,46509000
2015-08-03,93.69839477539062,94.63398772648213,92.36468427316748,93.0912556382277,29343100
2015-08-04,93.61875915527344,94.28562193536591,92.89218786062413,93.35002907494125,20136000
2015-08-05,95.98760986328125,96.63455468876653,94.73351829943176,94.80318963111198,29813200
2015-08-06,94.67379760742188,98.27681143383579,93.97707673069935,96.72413177797146,42271300
2015-08-07,93.8576431274414,94.95248152493458,93.17087747731703,94.9325710922209,23199100
2015-08-10,93.70835876464844,95.45014979152441,93.19079374995722,95.23118056174015,21624200
2015-08-11,93.18084716796875,94.31549901353588,92.46422335106186,93.29033178408544,22491000
2015-08-12,93.7481689453125,93.9969962266464,90.76224156930576,92.26515288116617,27050500
2015-08-13,92.99172973632812,94.28563460682578,92.91210318567471,93.60882411348338,17451800
2015-08-14,93.97708892822266,94.27568471323143,92.77276575760482,93.10121960239321,15929700
2015-08-17,93.48938751220703,94.01690013967108,92.95191966716646,93.9770868629711,18313500
2015-08-18,94.72356414794922,95.40037463200112,93.5988676114301,93.6386808862103,22278800
2015-08-19,94.86290740966797,95.64920250591064,93.71830802536084,94.18609692135819,23251300
2015-08-20,90.13518524169922,94.32543543578524,90.03565585530585,93.10120955529645,44598200
2015-08-21,85.65630340576172,88.76167070147987,85.20841732368211,87.10945386008957,62778700
2015-08-24,81.70491790771484,81.70491790771484,71.66225303679471,76.66865644369389,83710700
2015-08-25,82.61065673828125,87.25874849374081,82.61065673828125,86.5421247142872,52021200
2015-08-26,86.78099822998047,87.04972833145962,82.8694333718825,85.54680954441699,45124300
2015-08-27,89.30908966064453,89.63753589535965,86.78100361343252,88.68204006228521,42431400
2015-08-28,90.58307647705078,91.05087293370322,89.3687982517671,89.45837241907233,33215900
2015-08-31,89.01049041748047,90.62289384428205,88.4730226085466,90.17500020670104,32850700
2015-09-01,86.82081604003906,88.97067974503275,86.09423705664041,86.44259372254149,36097400
2015-09-02,89.46833801269531,89.46833801269531,87.21893722944237,88.39340231872247,27190500
2015-09-03,87.73650360107422,89.39866806876788,87.31847557811047,89.33895194937485,27048200
2015-09-04,87.84598541259766,87.97537286502266,86.29329801546761,86.79095257747979,27328700
2015-09-08,89.11002349853516,89.8166920561575,88.41331015823309,89.26927660123614,27012500
2015-09-09,90.0157470703125,91.54852381907443,89.7470093918334,90.35414848042109,32551100
2015-09-10,91.54853057861328,91.62814953218493,89.20954821531888,89.64748663118769,26437400
2015-09-11,91.61820220947266,91.64806026636064,90.70251210114324,91.24993512277466,21185000
2015-09-14,91.8769760131836,92.18552698246168,91.17030749862676,91.8769760131836,20127900
2015-09-15,92.46421813964844,92.81257481056475,91.35942441645244,91.93670552460287,18859400
2015-09-16,93.01163482666016,93.16093271434461,92.19548164673866,92.46421936329186,16321200
2015-09-17,93.8974609375,95.06197840634518,92.4642209347466,92.93201744709208,27841800
2015-09-18,93.9571762084961,94.74347127232326,92.61351050442909,92.7628007876323,62300000
2015-09-21,95.10179138183594,96.03737680995489,94.0766165888193,94.1761535777224,28790000
2015-09-22,92.52392578125,94.23585851420307,91.48880348705501,93.33012365918049,36888900
2015-09-23,93.5291976928711,93.87755436045686,92.36468786396759,92.96187180748689,21701400
2015-09-24,93.96713256835938,94.3254368460113,91.80730612394471,92.62345925434107,29106000
2015-09-25,92.3348159790039,95.40036963402481,91.62814747429027,95.34065352178587,28961600
2015-09-28,88.7915267944336,91.8570807448382,87.76635960298935,91.6480667382569,41199900
2015-09-29,86.26343536376953,89.63753250707532,85.31789478373256,88.68203671011847,42281800
2015-09-30,89.47828674316406,89.5977189714315,87.59715321189614,88.02513641493414,36169100
2015-10-01,90.52336883544922,90.52336883544922,87.945521648596,89.62759662901945,29283700
2015-10-02,91.63809967041016,91.76748710719826,87.95545939402172,88.48297195102603,37881700
2015-10-05,93.56901550292969,93.82779041504548,92.22534966649114,92.5040350140658,27292500
2015-10-06,92.36467742919922,93.72824588736,91.90682861083322,93.63867172307424,22172800
2015-10-07,91.96656036376953,93.22065192877523,90.94139322798453,92.67322889820768,24129300
2015-10-08,92.0362319946289,92.78271380586216,90.04561383134023,91.45895090480984,27290500
2015-10-09,92.80261993408203,93.30027449253491,91.80731081717629,92.46421847926493,20012900
2015-10-12,93.81783294677734,94.15623437800836,92.23528761252325,92.88224001214152,18449600
2015-10-13,93.67849731445312,94.9226337171937,93.11117141854766,93.22065602947731,19480300
2015-10-14,93.62872314453125,94.75341965072433,93.17088188731269,93.6386783613593,19253400
2015-10-15,95.50985717773438,95.84826620925888,94.45483199645112,94.54440616756888,27557500
2015-10-16,97.08245086669922,97.13221176571076,94.90272150007864,95.72882987844969,25412900
2015-10-19,98.00808715820312,98.1076165483306,96.46535503360738,96.72413752282337,23729900
2015-10-20,96.54498291015625,99.12282983983685,96.10704447524911,98.26687099809097,30881800
2015-10-21,96.65446472167969,97.71944512643289,96.0174675222164,96.91324720696339,21917800
2015-10-22,99.20246124267578,99.26218495537894,97.09241070278341,97.33128277277748,26392100
2015-10-23,101.71063995361328,102.36754001477888,99.69016368377734,101.43195461896086,42809700
2015-10-26,103.2832260131836,103.32303928997645,101.07364610322543,101.72059096869269,25961200
2015-10-27,103.21355438232422,103.61167955550934,101.9196570614802,102.45712490623919,23795500
2015-10-28,103.71119689941406,103.98988980378446,102.43720256814161,103.412608749425,24081500
2015-10-29,104.38801574707031,104.62689539863301,103.03439476263824,103.4723331968974,20316700
2015-10-30,101.4916763305664,104.22877652246471,101.17317770288976,104.0197625099525,33487100
2015-11-02,102.82537841796875,102.98463151537905,100.70537281553209,101.24284062888341,24003900
2015-11-03,102.09880828857422,103.16378871127507,101.91965234860558,102.73580549877254,21242300
2015-11-04,103.45243072509766,103.65148950850417,101.99928034413381,102.70594889691449,43469300
2015-11-05,108.24981689453125,110.1309504348189,107.44361138183255,108.28963016867982,63232900
2015-11-06,106.59759521484375,108.22990141074511,105.41318263701126,107.53318812966718,35084300
2015-11-09,105.9904556274414,107.74220163238526,105.36341367727414,106.49806535487504,26383500
2015-11-10,107.40380859375,107.64268065146881,104.74632752640584,105.46295129316805,25031700
2015-11-11,108.49864959716797,109.3546160502213,106.60756074522212,107.7621153789368,25057100
2015-11-12,107.51329040527344,108.87686666639851,107.493387563578,107.97113929393615,20924700
2015-11-13,103.4623794555664,107.74221168704376,103.34294722168717,107.20474385376944,30278400
2015-11-16,103.55196380615234,103.68135126061581,99.99871048114935,102.83534001058769,49309200
2015-11-17,104.63683319091797,105.70181352485416,103.65147940002124,104.1292310646529,26807200
2015-11-18,107.26445770263672,107.37394231044827,104.89562479298043,105.3037051663882,23836500
2015-11-19,105.76155090332031,107.22465654802016,105.45299990754975,106.8563894340516,25520600
2015-11-20,106.81658172607422,107.36400481678182,106.11986833208861,106.33882997476518,22129600
2015-11-23,106.44831085205078,106.96587586391426,105.58239674904283,106.68719051611372,19897200
2015-11-24,105.24398040771484,105.99046222065643,103.90031466314112,105.50276289574418,23577300
2015-11-25,104.91554260253906,106.09995534382516,104.60699159810451,105.83122521078221,15150800
2015-11-27,104.9553451538086,105.46295493841126,104.36811640961824,105.28379899052833,5913100
2015-11-30,103.75101470947266,105.60229017607823,103.2633153943019,105.3435076932179,20383200
2015-12-01,106.61751556396484,106.64737362255873,104.00980293841366,104.33825677015828,22781900
2015-12-02,105.57243347167969,107.41375374502545,105.29374814515457,106.49807121684131,24429100
2015-12-03,103.8903579711914,106.34877258855454,102.86519084428252,105.77149150560984,23236500
2015-12-04,105.68192291259766,107.22465508964942,103.62163333312164,104.3183466813093,21224700
2015-12-07,105.11459350585938,106.32887180952119,104.16905290866997,105.98051514706223,15474900
2015-12-08,105.9904556274414,106.40849118782481,103.46236980030801,103.51213828885051,20401800
2015-12-09,104.10932922363281,105.94070189664747,103.06425923601545,105.68191940721596,23517300
2015-12-10,104.92547607421875,105.90088226437823,103.92021942175445,104.55721659318728,17454300
2015-12-11,101.6409683227539,103.85054815258275,101.43195432237574,103.66144458668202,26427700
2015-12-14,104.16905975341797,104.2486787146361,100.98406590289957,101.81017432358831,24648100
2015-12-15,104.0595703125,105.30370669790241,103.7908326008338,104.80605214374144,21764300
2015-12-16,106.28905487060547,106.58764303087455,103.70125284691275,104.87571783529093,22680500
2015-12-17,105.72174072265625,107.24456253014911,105.6321589491298,106.98578002103596,21675700
2015-12-18,103.55196380615234,106.08999755623671,103.48229247011723,105.58239536238351,35994200
2015-12-21,104.27852630615234,104.65674860679658,103.11401653477031,104.41787655990922,16138800
2015-12-22,105.01506805419922,105.1643659418826,104.3183471095455,104.7264274963063,14597100
2015-12-23,104.13919067382812,105.6122515151881,103.3728059912759,105.39328229342863,19599700
2015-12-24,104.5273666381836,104.82596242932841,104.0098092062865,104.24868128303852,6501800
2015-12-28,105.43309020996094,105.48285870096034,104.03965599163911,104.52735531028979,13069700
2015-12-29,106.75685119628906,107.23459528951273,105.75158692612298,105.92078764273947,17179900
2015-12-30,105.72174072265625,106.74690794764261,105.56248761132315,106.49808065638936,13115000
2015-12-31,104.16905975341797,105.67197110929509,104.12924647600579,105.50277037549799,18391100
2016-01-04,101.7405014038086,101.76040424540196,99.28208661549554,101.47176368385851,37912400
2016-01-05,102.24810028076172,103.22349888048706,101.1930675423418,102.40734577733502,23258200
2016-01-06,102.48698425292969,103.28322701569735,100.42669461893904,100.65561147071236,25096200
2016-01-07,97.4606704711914,100.9542077255745,96.84358365603742,100.02856990923732,45172900
2016-01-08,96.87342834472656,100.02855610281786,96.57483260249997,99.41146177923197,35402300
2016-01-11,97.05259704589844,98.13748037114962,94.9425389206533,97.45072222340211,29932400
2016-01-12,98.90386962890625,99.49109836264273,97.09240734082923,98.53560252214555,28395400
2016-01-13,94.99230194091797,100.10819005394875,94.76337750912455,100.10819005394875,33410600
2016-01-14,97.90856170654297,98.40621627080465,92.01632589454398,95.40037845024467,48658600
2016-01-15,94.52449798583984,95.92787974261866,93.10120579642296,93.53914419119896,46132800
2016-01-19,94.81314849853516,96.96301224001569,93.47943033467095,96.07718773443078,30998300
2016-01-20,93.90740966796875,94.55436208516733,88.95077472897596,92.39454321579254,59051400
2016-01-21,93.71830749511719,95.53971735742886,92.18553058633472,94.46478931210572,30518900
2016-01-22,97.48057556152344,97.60996301066284,95.04206371342259,95.95775385541295,30495400
2016-01-25,96.55493927001953,99.01335399644077,96.4753127184385,98.25691694363287,32482000
2016-01-26,96.88338470458984,97.42085253290433,95.21127269686367,97.30142030012723,26877100
2016-01-27,94.00694274902344,97.39099525423465,93.78798112264423,97.33127913736813,58699400
2016-01-28,108.59817504882812,109.82240097295414,104.31834293891073,106.69713104844914,107475300
2016-01-29,111.68363952636719,112.31068156118947,108.32944493566234,108.47874282784085,62739500
2016-02-01,114.55011749267578,115.17716706816849,111.48457132095542,111.7433462123723,46132700
2016-02-02,114.0723876953125,117.03840485046386,112.66899808236957,114.26149887272918,59778600
2016-02-03,112.16138458251953,114.79894761495852,109.23517340708212,114.72927628190553,56919300
2016-02-04,109.97169494628906,111.41489762676332,108.73751384894986,111.2755549670769,38890200
2016-02-05,103.5818099975586,109.06596485520055,102.6959855722022,108.99629352714797,76894700
2016-02-08,99.28208923339844,102.19834539131669,97.00283033374981,99.93899692739255,71229700
2016-02-09,99.07307434082031,101.91965913565681,96.36583222039346,96.68433084670214,62709000
2016-02-10,100.52621459960938,102.76565997435316,99.76977759126417,101.07363761754449,45179400
2016-02-11,101.43196105957031,104.61694736298585,98.41616789881601,99.13279171548609,43670600
2016-02-12,101.53147888183594,103.75101382327088,100.61578877959907,103.25335929550093,36176800
2016-02-16,101.13336944580078,103.44248650948968,99.7697930942647,103.313099045875,45687200
2016-02-17,104.7065200805664,105.22408509364524,99.9290406921822,101.54143666355915,44073400
2016-02-18,102.98463439941406,105.5027652222899,102.5466959628771,105.3037064385581,29593500
2016-02-19,104.0794677734375,104.52735381158804,101.58123991447741,102.06894681974099,32404500
2016-02-22,106.65733337402344,107.742216714952,104.84586341052436,104.99516130344647,35709700
2016-02-23,104.96529388427734,106.96586724639602,104.62689244452689,106.34877288769121,25319300
2016-02-24,106.37863159179688,106.44830292355773,102.25805261369823,103.72115817428214,34412400
2016-02-25,107.56305694580078,107.56305694580078,105.11459740701147,106.6075610960493,29906300
2016-02-26,107.41375732421875,108.93657904747779,106.65732786804679,108.19009721500917,26686200
2016-02-29,106.41844177246094,108.3991122487785,106.24924105647564,107.09525223000753,32779000
2016-03-01,109.30484771728516,109.30484771728516,107.0952602465562,107.32418468631174,26817300
2016-03-02,109.43423461914062,110.03142616554835,108.25976955473456,109.16550449814191,25670200
2016-03-03,109.06597137451172,109.78259513080523,108.03084901471061,109.73282663910486,21353100
2016-03-04,107.88154602050781,109.53376266850576,107.42370477426394,109.53376266850576,24938900
2016-03-07,105.23403930664062,107.56305906243948,104.22877494336377,107.56305906243948,31436400
2016-03-08,105.43309020996094,106.86633770236116,103.91026854608847,104.28848325942495,25617000
2016-03-09,107.00568389892578,107.00568389892578,104.99515525639502,106.19947836102118,20493300
2016-03-10,106.81658172607422,108.15029998634068,105.27384944761206,107.40381809552477,24854300
2016-03-11,108.89676666259766,108.9067142856887,107.41375071264693,107.97112894356754,20697600
2016-03-14,109.37451934814453,109.81245779393683,108.25977039231233,108.76738017324377,17249400
2016-03-15,110.15084838867188,110.3101014782015,108.32943104360446,108.59816873378438,17618500
2016-03-16,111.65377807617188,111.97227669279826,109.58353327129737,109.97170322301058,24744800
2016-03-17,110.49922180175781,112.16139390318799,110.21058882198541,111.62392603485569,24241200
2016-03-18,110.92720031738281,111.89265139556464,109.75273523159555,111.036684929977,36256900
2016-03-21,111.32532501220703,111.8428900138091,110.5091718268555,111.13622144058085,18448000
2016-03-22,111.72345733642578,112.35049939668687,110.6485215814583,110.83763275879699,19001100
2016-03-23,112.0120849609375,112.65903738273583,111.47461714560993,111.48457236263607,18562000
2016-03-24,112.51969909667969,112.55950477912174,111.15612286805757,111.60400893478729,17839100
2016-03-28,113.15669250488281,114.05246460809163,112.42015831327659,112.7884254090797,21351800
2016-03-29,115.59519958496094,115.77435552874857,113.10692680658033,113.29603796769115,29825300
2016-03-30,114.16194152832031,116.44120009478917,113.82354010653451,116.18242521704892,33235200
2016-03-31,113.56475830078125,114.47049315899613,113.2363044998722,114.16194219741254,21207500
2016-04-01,115.51557922363281,115.6250638392369,112.81829229856348,113.21641748315959,24760500
2016-04-04,112.02204132080078,114.01265950442331,111.08644834454435,113.53490779916739,48487900
2016-04-05,111.69358825683594,112.78842674654504,111.37508964903681,111.58410364850444,22962400
2016-04-06,113.17660522460938,113.27613462325318,111.89265547936697,111.94242397549206,20814600
2016-04-07,113.10691833496094,114.3510546309664,112.53959248772665,113.25621620920266,20714500
2016-04-08,110.11104583740234,113.79369415848569,109.3844744280943,113.71406760596794,48497800
2016-04-11,108.4787368774414,110.38973612401085,108.25976766007156,110.18071453026268,39762300
2016-04-12,110.09114074707031,110.63856379243933,108.4787372627518,108.82709393089307,26248100
2016-04-13,109.99160766601562,112.1215684724733,106.02031900158923,111.70354048472491,88227400
2016-04-14,110.32005310058594,111.51442853454265,109.742779614126,110.10109148495246,28473300
2016-04-15,109.12569427490234,110.44945726294225,108.68775582024706,110.27030131272929,20922800
