Price,Close,High,Low,Open,Volume
Ticker,WPM,WPM,WPM,WPM,WPM
Date,,,,,
2015-03-03,17.37710952758789,17.715624110737423,17.22087151827127,17.489947170119496,8396200
2015-03-04,17.2729434967041,17.377102680390994,17.134065688824286,17.290303636577594,4145900
2015-03-05,17.012554168701172,17.38578903308807,16.986513949480695,17.316350104054788,4303000
2015-03-06,16.309476852416992,16.769508912107238,16.26607650821254,16.58723243311009,7143200
2015-03-09,16.057762145996094,16.439676952483037,15.875485640626426,16.33551776687602,4806000
2015-03-10,15.788689613342285,16.28344211455466,15.675850336068414,16.04040507204928,5571000
2015-03-11,16.109844207763672,16.161924639002038,15.571692996069316,15.753969538740312,6396300
2015-03-12,16.109844207763672,16.361561325419157,15.936247736965736,16.274762262242973,3596100
2015-03-13,16.361560821533203,16.404959524007534,15.875488400492328,16.170602557315647,3909900
2015-03-16,16.335519790649414,16.543836532117286,16.049084064186804,16.465717547122548,4840900
2015-03-17,16.014368057250977,16.34420253802708,15.918888914278218,16.161925980229526,5151400
2015-03-18,16.50044059753418,16.630638375830426,15.84945005049837,15.892848758078928,11746900
2015-03-19,16.85631561279297,17.055952320285368,16.29212412591877,16.457040542253566,6690000
2015-03-20,17.524667739868164,17.57674652527662,17.055953704527845,17.142752783911764,8147900
2015-03-23,17.715627670288086,17.767706465339433,17.220874978412684,17.663548875236742,5827100
2015-03-24,17.646181106567383,17.811099151176702,17.44654443209808,17.74166023590241,5007100
2015-03-25,17.394460678100586,17.84581267034802,17.394460678100586,17.80241398156299,3418300
2015-03-26,17.11671257019043,17.776383255992116,16.986514778840498,17.65486553813948,3868100
2015-03-27,17.073205947875977,17.325561329095642,16.733829180355414,17.212436846430943,3478700
2015-03-30,16.72512435913086,16.9339706734658,16.58589348290756,16.89916378429146,3476000
2015-03-31,16.551084518432617,16.716420125864893,16.324833957998035,16.67291110491172,3853700
2015-04-01,17.247243881225586,17.49089878555673,16.638109110042596,16.638109110042596,5333300
2015-04-02,16.699016571044922,17.2559399746806,16.646803757132076,17.16021814226972,4937000
2015-04-06,17.099306106567383,17.369065692517832,17.003585926898843,17.24723910397817,4688400
2015-04-07,16.98618507385254,17.30815588259925,16.95137652168364,17.038396242342767,3439100
2015-04-08,16.786035537719727,17.14281478512658,16.646803033103854,17.064497227426283,3271100
2015-04-09,16.707719802856445,16.890459684252594,16.559786806589802,16.60329582794238,2611700
2015-04-10,17.047096252441406,17.186327124210944,16.92526965458379,16.97748081655664,2618300
2015-04-13,16.629405975341797,17.047098649380874,16.603299560803176,17.047098649380874,2745500
2015-04-14,16.524980545043945,16.88175988067409,16.48147151767949,16.733826863966737,3716200
2015-04-15,16.9600830078125,17.012294189688202,16.559794513826212,16.612005695701914,3928500
2015-04-16,16.742530822753906,17.18632992115532,16.707723929028422,17.134118750685502,2783500
2015-04-17,16.93396759033203,17.264642105979334,16.81214101075811,16.8469495533579,4376600
2015-04-20,16.9600830078125,16.977487288358915,16.62940997624833,16.84695850378789,2855200
2015-04-21,16.942670822143555,17.13411449930312,16.77733521338564,16.942670822143555,2697800
2015-04-22,16.577190399169922,16.925269229616966,16.490172351321032,16.838249522005206,3203700
2015-04-23,16.83824920654297,16.925268912524427,16.490172042379974,16.629402908045172,2946900
2015-04-24,16.67290687561035,16.933964254634297,16.507569650355272,16.73382015339845,3240700
2015-04-27,17.27334976196289,17.612724861957258,16.829550660559306,16.916570385106454,6916900
2015-04-28,17.821571350097656,17.96950438510317,17.31685893533117,17.403878660586745,5749300
2015-04-29,17.92598533630371,18.20444697372196,17.74324384939656,17.87377419422836,4452000
2015-04-30,17.177621841430664,17.560507498558568,17.09930428293262,17.560507498558568,4919800
2015-05-01,17.55181312561035,17.61272644032315,17.012292112879365,17.047100669722873,4124900
2015-05-04,17.630128860473633,18.073927954870488,17.586618169005412,17.873783753406173,3287400
2015-05-05,17.247243881225586,17.960802657054277,17.090608704138653,17.882485068510814,3309600
2015-05-06,17.047096252441406,17.38647129490929,16.786038782814252,17.36036654380432,4084600
2015-05-07,17.282060623168945,17.31686753469798,16.716432958004802,16.794750583650178,4138900
2015-05-08,17.282060623168945,17.621435894456205,17.142829657524736,17.26465633752241,2920800
2015-05-11,17.38646697998047,17.743246207815716,17.28204468195003,17.316851561372676,2513700
2015-05-12,17.525705337524414,17.73455168296433,17.473494166105237,17.560513891646007,2967900
2015-05-13,18.047819137573242,18.274069723801386,17.804164277074563,17.943396811475914,4898500
2015-05-14,17.856372833251953,18.378489318271978,17.79545954762275,18.27406535736295,3895700
2015-05-15,17.856374740600586,18.013392474379614,17.673188493736355,17.804036050613227,3104500
2015-05-18,17.803916931152344,18.10123197495329,17.7776826621493,17.996296566832832,2576600
2015-05-19,17.191787719726562,17.65524953899602,17.17429821683546,17.61152578176826,4269700
2015-05-20,17.148069381713867,17.445384324340274,17.130579874996748,17.26174783959283,2973800
2015-05-21,17.12183380126953,17.183045402167892,16.973176341420206,17.078111705739566,2177400
2015-05-22,16.9294490814209,17.121828578113217,16.876980581321657,17.113083828096677,2529600
2015-05-26,16.422271728515625,16.73707451373764,16.273614255422306,16.684607660849167,4732400
2015-05-27,16.387287139892578,16.474732976886067,16.221140216394012,16.439753974932426,2339700
2015-05-28,16.562177658081055,16.60589973958133,16.168672253016606,16.387285996298967,3517500
2015-05-29,16.67586326599121,16.807031234978677,16.457249428381697,16.588417397369163,2784500
2015-06-01,16.684602737426758,16.97317284499661,16.632135900020607,16.789538080129745,2043500
2015-06-02,16.91196632385254,17.06062379761946,16.75456409658272,16.78954311059432,2144800
2015-06-03,16.658370971679688,16.894474277090872,16.527203024637117,16.789540586613192,2094800
2015-06-04,16.509708404541016,16.570921650891474,16.29983942072499,16.47473107451689,2072200
2015-06-05,16.334821701049805,16.605902317798318,16.177419514585907,16.291097944870526,2199000
2015-06-08,16.299846649169922,16.38729251484523,16.011276459965217,16.378547761488583,2276300
2015-06-09,16.12495231628418,16.483478769523348,16.09871806316032,16.36105392283605,2038800
2015-06-10,16.474740982055664,16.51846308785192,16.221148098341395,16.38729510257173,2468200
2015-06-11,16.27361488342285,16.42227236225288,16.13370215839356,16.42227236225288,1687900
2015-06-12,16.054996490478516,16.26486551852448,15.993784899118124,16.159930170556112,1719000
2015-06-15,16.317344665527344,16.509724336027848,16.00254005207922,16.055008599581928,2134100
2015-06-16,16.06374168395996,16.186164870050483,16.02876267771077,16.186164870050483,2194800
2015-06-17,16.387287139892578,16.39603189038099,15.958804373304162,16.028760709320828,3503000
2015-06-18,16.55344009399414,16.772053932176014,16.42227212466326,16.632141209170914,2832300
2015-06-19,15.91508674621582,16.51845968789199,15.871362981527712,16.36980222373458,4961000
2015-06-22,15.95005989074707,16.037505729209485,15.722701377901048,15.775169881712882,2676100
2015-06-23,15.836387634277344,16.046256727566753,15.801408618116797,15.818898126197071,2158200
2015-06-24,15.687729835510254,16.028766896752458,15.617773472489,15.76643095239557,3457900
2015-06-25,15.539067268371582,15.748936288727718,15.460366177251693,15.748936288727718,2319600
2015-06-26,15.495344161987305,15.521578416088982,15.33794364104959,15.495344161987305,2600700
2015-06-29,15.25050163269043,15.521582321722239,15.206777864852265,15.477860221775277,3401000
2015-06-30,15.163052558898926,15.31171000233483,15.005650363744339,15.154307807180244,3465600
2015-07-01,14.822014808654785,15.11932968002761,14.804525306129147,15.10184017750197,2169100
2015-07-02,15.163052558898926,15.250498408194902,14.883227175464482,14.926949266167044,3095000
2015-07-06,15.337945938110352,15.539070246005227,14.961929912460173,15.049374103446793,3862300
2015-07-07,13.51907730102539,14.62089020909367,13.274230080781935,14.550933860452682,14691700
2015-07-08,13.44912338256836,13.825139449916833,13.247998218424197,13.615269532126053,5450700
2015-07-09,13.361676216125488,13.641502468017457,13.20427483550338,13.571546113530847,3723300
2015-07-10,13.221763610839844,13.379165826641858,13.055617476117575,13.379165826641858,3636100
2015-07-13,13.221763610839844,13.326698143392676,12.994405040002606,13.108084325421226,4113100
2015-07-14,12.976917266845703,13.291720886303807,12.976917266845703,13.230509279895573,3187400
2015-07-15,12.592155456542969,12.880725626684269,12.548433360539246,12.854492202292931,4198000
2015-07-16,12.391031265258789,12.557177399926367,12.259863308097309,12.530943975283177,5590600
2015-07-17,11.971292495727539,12.294841685347285,11.805146358360725,12.286096932342309,6713700
2015-07-20,10.991901397705078,11.805144985812483,10.921945049689974,11.507830089775563,10453100
2015-07-21,11.193023681640625,11.481593752417274,10.948176525757914,11.166790266282359,8836600
2015-07-22,11.262982368469238,11.39415030665034,10.851988216785482,10.956922734119448,6032200
2015-07-23,10.851991653442383,11.429132098523294,10.790780040765824,11.394153915001592,7531500
2015-07-24,11.29796028137207,11.367916624654312,10.554673091566515,10.685841860679764,9115900
2015-07-27,11.053112983703613,11.481595791065171,10.939433718372824,11.25423726040359,9279300
2015-07-28,11.411642074584961,11.551554792130476,11.088093706774565,11.175538738267722,6390600
2015-07-29,11.542808532714844,11.743933663403299,11.271727886326866,11.385407162986345,6726500
2015-07-30,11.464110374450684,11.551556250932627,11.175540149584227,11.446621699521705,5412100
2015-07-31,11.437875747680664,11.761424122479259,11.394152814016941,11.717701188815536,4066500
2015-08-03,11.096837043762207,11.44661965321379,11.0531149472831,11.394151969915116,4154900
2015-08-04,11.140559196472168,11.367917751652126,11.061858093990992,11.254238474062147,4779700
2015-08-05,10.720818519592285,11.350425520293669,10.70332901926683,11.245491020176772,5800500
2015-08-06,11.053112983703613,11.289215431740342,10.729564690352312,10.782031530384748,6765400
2015-08-07,11.105585098266602,11.542812864607379,11.07060691031717,11.184286229639266,6287400
2015-08-10,11.700210571289062,11.717699241480798,11.000646250765108,11.228004800875848,6849300
2015-08-11,11.542808532714844,11.75267758164982,11.29796130895737,11.726444159019316,8933800
2015-08-12,12.364798545837402,12.373542465253484,11.840125019375847,11.85761452609917,8833600
2015-08-13,12.006269454956055,12.25111751056576,11.866356756862203,12.15492690516714,5416000
2015-08-14,11.8838472366333,12.268607187976066,11.743934527054112,12.198650833186472,4112300
2015-08-17,12.189905166625977,12.30358444312433,11.971291365808868,12.11994881708014,4082800
2015-08-18,11.936314582824707,12.05873862577745,11.717700756516962,11.962548842422445,4300700
2015-08-19,12.13743782043457,12.294840017388248,11.953802201970424,12.02375854862863,4759600
2015-08-20,12.146183967590332,12.48722098824059,12.137439214767113,12.469732316539682,5842200
2015-08-21,11.866355895996094,12.303583462792652,11.805144303507104,12.224882367338008,5900200
2015-08-24,10.874571800231934,11.576722639818804,10.707810348057683,11.506507555860118,10626400
2015-08-25,10.488381385803223,11.19930970874878,10.409389256917128,11.19930970874878,6890300
2015-08-26,10.119756698608398,10.426948267292072,9.847673503058571,10.409394080725148,6794500
2015-08-27,10.532269477844238,10.742914666514025,10.005655669140197,10.119755355593725,7356800
2015-08-28,10.874571800231934,11.067662862603411,10.51471844865638,10.523495543408673,6546600
2015-08-31,10.734138488769531,10.742915581635831,10.22507882093915,10.68147760563102,5242700
2015-09-01,10.383061408996582,10.96233604887853,10.347953880428873,10.778021314640682,4426200
2015-09-02,10.251408576965332,10.44449956916756,9.86522491850183,10.44449956916756,6202800
2015-09-03,10.163640022277832,10.75169180424805,10.067094519651967,10.067094519651967,4705100
2015-09-04,10.005656242370605,10.10220258714764,9.812565226875781,10.058317961069863,4831100
2015-09-08,10.251408576965332,10.435723314634384,10.040762564608185,10.119754714613425,3997800
2015-09-09,10.005656242370605,10.37428576217654,9.926664919866154,10.137310120603939,4395100
2015-09-10,10.014433860778809,10.418170935238404,9.94421879017972,10.154864001976986,6294500
2015-09-11,10.198746681213379,10.251408392613024,9.680910006739813,9.909109361089097,6405800
2015-09-14,9.786231994628906,10.014431335036566,9.680909415293707,10.014431335036566,6711200
2015-09-15,10.102203369140625,10.339179029057076,9.865226872194485,9.874003965495383,5421400
2015-09-16,10.821906089782715,10.927228676996059,10.286516062190834,10.330400682787108,6436600
2015-09-17,10.979891777038574,11.172982792822754,10.584931815805957,10.725361949841588,6869500
2015-09-18,10.883344650268555,11.278305420157219,10.699029903330365,11.260751236149028,9990500
2015-09-21,10.707807540893555,10.936006922449337,10.672700008118019,10.804353883798482,3818800
2015-09-22,10.339176177978516,10.567375518696668,10.27773821587342,10.462052939218164,3803100
2015-09-23,10.154862403869629,10.523491885017126,10.128531965796103,10.479607263541562,2742600
2015-09-24,10.997446060180664,11.023777340323008,10.268964050169723,10.304071586663154,6140600
2015-09-25,10.909677505493164,11.032553463218953,10.73413898811972,10.813131153531833,4784800
2015-09-28,10.330402374267578,10.620039745786327,10.321625281305275,10.611262652824024,5661000
2015-09-29,10.365509033203125,10.690253912100536,10.304070224688232,10.435724096909075,3841600
2015-09-30,10.541047096252441,10.628815510732135,10.216302204915381,10.268963086197274,4991900
2015-10-01,10.119756698608398,10.769247372079906,10.058318719683538,10.681478113304662,4990900
2015-10-02,11.208089828491211,11.243197357818854,10.339177012830381,10.418169163074959,7059600
2015-10-05,11.901464462280273,12.068225021557891,11.260750989516746,11.339743141764398,8174300
2015-10-06,12.68260669708252,12.796706374853638,12.103332053805694,12.155993765480638,10523500
2015-10-07,12.665058135986328,12.849372940937288,12.182328805207167,12.7703807620969,8528600
2015-10-08,12.445631980895996,12.919584071889082,12.261317232341487,12.419300704652802,6751300
2015-10-09,12.691386222839355,12.893254342749232,12.445633474287865,12.858146807241877,6000900
2015-10-12,12.199877738952637,12.90202916240254,12.103332242577217,12.90202916240254,4082900
2015-10-13,12.02434253692627,12.30520366562371,11.892689484464437,12.129665146301674,8658800
2015-10-14,12.937138557434082,12.981023184671495,12.29642584566866,12.313979194345837,6842800
2015-10-15,13.042462348937988,13.1214545177567,12.629948991597619,12.805486679511576,5597700
2015-10-16,12.550957679748535,13.07757077944714,12.533403491243693,12.88447972807254,5247400
2015-10-19,11.980460166931152,12.533404598224417,11.927799270825043,12.489519960116091,5134800
2015-10-20,12.305200576782227,12.445630687365448,12.041893700923946,12.050669955063285,4583500
2015-10-21,11.901464462280273,12.208655142429475,11.761033504379146,12.18232470402344,4384200
2015-10-22,12.164772033691406,12.278871730350899,11.85758131532783,11.892688849913085,3728800
2015-10-23,12.621170997619629,12.700163160803474,12.173549297597614,12.24376436775444,5306200
2015-10-26,12.524626731872559,12.770379501878969,12.463187911598649,12.70016442473428,4234600
2015-10-27,12.700159072875977,12.840589167987988,12.375414268672104,12.454405569400565,3559700
2015-10-28,12.823037147521973,13.490081048691605,12.559731093349857,12.954691011637562,6756700
2015-10-29,12.06822681427002,12.752824173729392,11.927796672537806,12.61239403199718,6313000
2015-10-30,11.927797317504883,12.261319340668129,11.927797317504883,12.06822746683052,4854200
2015-11-02,12.050670623779297,12.21743201712291,11.603049830713271,11.857579629527102,4458000
2015-11-03,11.98923397064209,12.103333663588842,11.743481236541957,11.892688462931586,4430800
2015-11-04,11.971680641174316,12.726493029892445,11.848803855417103,12.217433375659116,6973000
2015-11-05,11.383626937866211,12.094554582455324,11.120320061821193,12.085778328309761,10095500
2015-11-06,10.997446060180664,11.172983742647814,10.804355027981648,11.050107783435656,6145800
2015-11-09,11.155428886413574,11.190536418165852,10.769246037138513,11.014998759404461,4884300
2015-11-10,10.944785118103027,11.164207429324653,10.883346301780781,10.953561374409327,4704900
2015-11-11,10.839460372924805,10.997443836688884,10.655145634342107,10.971113398899792,3644500
2015-11-12,10.848237991333008,11.137875354514572,10.68147741499772,10.804354201843996,4077100
2015-11-13,10.883344650268555,10.962336804246288,10.716584087338557,10.821906680299012,2996800
2015-11-16,11.041969299316406,11.19178060524802,10.918595875903371,10.962657332597503,2971800
2015-11-17,10.645410537719727,10.997907241451465,10.495599228529128,10.980282826474095,3914200
2015-11-18,11.17415714263916,11.227031231344107,10.68947351394522,10.707097930040705,4332800
2015-11-19,11.385653495788574,11.491402497989966,11.182967277922135,11.315154160987646,3698400
2015-11-20,11.05959415435791,11.544277724230497,10.971469563319845,11.456153133192432,3411200
2015-11-23,10.962660789489746,11.19178413439049,10.88334963817981,10.989098680345073,2288400
2015-11-24,11.191781044006348,11.341592355811107,10.997907433361638,11.130094329881487,3617700
2015-11-25,11.182969093322754,11.429717645600585,10.989096311356814,11.041970400831707,3010100
2015-11-27,11.094841003417969,11.253464890811767,10.98027940034669,10.98027940034669,1600000
2015-11-30,11.56190013885498,11.588337175427444,11.165341228595082,11.165341228595082,4571600
2015-12-01,11.914399147033691,11.96727322703684,11.553089011726549,11.63240097214962,3686900
2015-12-02,11.782212257385254,11.914399138131051,11.517839336312008,11.694088510639737,3391300
2015-12-03,11.84389877319336,12.081834650448616,11.773399440766246,11.896773692722862,3357900
2015-12-04,12.319771766662598,12.416708995425058,11.976087673176721,11.976087673176721,5147600
2015-12-07,11.694087982177734,12.161146256035572,11.588338146192648,12.081834299255913,3607300
2015-12-08,11.588339805603027,11.746963741876748,11.4473411246568,11.641214731167079,2722800
2015-12-09,11.658836364746094,12.090645772654572,11.535462968559296,11.88795958683333,3163100
2015-12-10,11.56190013885498,11.755773701362266,11.517837850955383,11.56190013885498,2210800
2015-12-11,11.729338645935059,11.879149105428258,11.33277882827594,11.385653750769949,2811200
2015-12-14,11.130094528198242,11.738151573684913,11.015532885340486,11.676464858460914,4173000
2015-12-15,11.05959415435791,11.279904791534687,10.962656936132362,11.20940545487159,2770100
2015-12-16,11.332776069641113,11.41208801386675,10.945029813937994,11.29752641003174,4999900
2015-12-17,10.522031784057617,10.95384111250587,10.513220000535956,10.936215864626398,4617700
2015-12-18,10.892160415649414,11.050784384362979,10.610162996086276,10.671849721511062,5702900
2015-12-21,10.97146987915039,11.156530853322883,10.883346125993935,11.077218887189185,3182200
2015-12-22,11.033157348632812,11.174156024967553,10.918595714006234,10.945032755714397,2577300
2015-12-23,11.23584270477295,11.359216966434806,11.068406987191802,11.086031401475838,2716800
2015-12-24,11.385653495788574,11.517839538435723,11.323966787942354,11.332778574478697,1473600
2015-12-28,10.97146987915039,11.23584281945658,10.865720871111597,11.23584281945658,2553700
2015-12-29,10.989095687866211,11.103657329119903,10.88334667449783,11.103657329119903,2637600
2015-12-30,10.839282989501953,10.909782322732994,10.742345775995512,10.777595442611034,1834100
2015-12-31,10.94503402709961,10.96265844347952,10.751160404409598,10.80403533438633,2350800
2016-01-04,10.997906684875488,11.288717501260024,10.78640867333982,11.200592909577631,4166300
2016-01-05,10.768783569335938,11.068406153358223,10.618972277324795,11.068406153358223,2569600
2016-01-06,10.786410331726074,10.900971982359422,10.698286566913245,10.804035588939753,2340900
2016-01-07,11.456153869628906,11.544278466331889,10.839284213963346,10.892158299650383,5560800
2016-01-08,11.253469467163086,11.535466856835576,11.103658143794949,11.262281255276466,5297700
2016-01-11,10.381036758422852,11.359216503680369,10.240038088220997,11.323966836129905,7202800
2016-01-12,9.861105918884277,10.292915501431482,9.587921139341088,10.26647761405486,7619200
2016-01-13,9.878729820251465,10.13429014685989,9.711294091957031,9.90516686357828,5990100
2016-01-14,9.772979736328125,9.99329036756936,9.55266910508689,9.720104815046149,3985100
2016-01-15,9.825852394104004,10.054975619111156,9.649604082720902,10.054975619111156,4214600
2016-01-19,9.253045082092285,9.913976873670306,9.217795420158186,9.913976873670306,5936900
2016-01-20,9.270673751831055,9.358797518952839,8.847676812223444,9.182549144290727,5965000
2016-01-21,9.288294792175293,9.367606742042712,8.90936029410573,9.147296143707987,3557400
2016-01-22,9.3235445022583,9.570292138345511,9.085609491850192,9.191358478744712,3741200
2016-01-25,9.349985122680664,9.605545482402007,9.253048724310004,9.473359408222146,3361700
2016-01-26,9.878729820251465,9.93160474732355,9.464545552845241,9.535044895329051,3903200
2016-01-27,9.913982391357422,10.010918805522184,9.631984938937238,9.781796295640136,3798900
2016-01-28,9.772979736328125,9.958040700187498,9.490982397273221,9.772979736328125,3845400
2016-01-29,10.36341381072998,10.433913155802825,9.693669192119472,9.764168537192317,4467200
2016-02-01,10.62778377532959,10.698283100504392,10.381035296799533,10.460347247725748,4119600
2016-02-02,10.381036758422852,10.66303493924493,10.248850715213203,10.54847330960133,2653100
2016-02-03,11.288715362548828,11.332776809623942,10.486784083340996,10.539658996416657,5775100
2016-02-04,11.817460060119629,12.090645564901543,11.632399128601097,11.67646141523279,6792100
2016-02-05,12.443145751953125,12.487208051243627,11.438528857887198,11.570715755758703,7015900
2016-02-08,12.945450782775879,13.25388596600894,12.86613967091031,12.901389334101095,9067300
2016-02-09,12.47839641571045,13.112891390867166,12.222836068002936,13.104078762224505,7504100
2016-02-10,12.45195484161377,12.566516451048475,11.896772045315524,12.337393232179062,6036000
2016-02-11,13.077640533447266,13.438949870919798,12.760392654364303,13.19220217418073,9484700
2016-02-12,13.430135726928711,13.535884727878738,12.654642212876828,12.919015135461072,6348600
2016-02-16,12.971890449523926,13.359636798099281,12.778016855027058,12.93664078147162,5989300
2016-02-17,13.262701988220215,13.474200021525279,12.989516398220648,13.130515087090691,5340000
2016-02-18,13.932448387145996,14.099884141542637,13.121704981773807,13.165766447381259,7392100
2016-02-19,13.703322410583496,14.284941543739919,13.676885368262392,13.879570760088233,4992800
2016-02-22,13.756195068359375,13.950068652914188,13.306762033844505,13.447760698823156,4576400
2016-02-23,13.85313606262207,14.152757887286485,13.668075054213087,13.950072461153038,3931000
2016-02-24,13.932448387145996,14.381881555439541,13.76501179233077,14.22325758991324,5900000
2016-02-25,13.985320091247559,14.073444688234707,13.606385500788639,13.8002591099093,3669100
2016-02-26,13.579944610595703,14.047002825303473,13.43894596769662,13.69450621805576,6035900
2016-02-29,13.861942291259766,13.97650390198318,13.632819910231165,13.659256946423268,3688300
2016-03-01,13.368448257446289,14.029380106006581,13.201011718510097,14.029380106006581,5119800
2016-03-02,13.6504487991333,13.72976077414739,13.28032680934655,13.456576016230528,3371400
2016-03-03,14.196817398071289,14.355441319074474,13.650446301375506,13.668071555006238,5479000
2016-03-04,14.51406478881836,15.624430649070009,14.293754142280417,14.33781728009011,11503100
2016-03-07,14.919435501098633,15.30718266412229,14.67268700084055,14.67268700084055,6106400
2016-03-08,14.470006942749023,15.201438404545856,14.329008228246304,15.12212641753342,5471500
2016-03-09,14.522875785827637,14.655061822741875,13.976505544607349,14.117505048512417,4446000
2016-03-10,15.148557662963867,15.289556315627413,14.637437126849383,14.699123827285119,5853900
2016-03-11,14.989936828613281,15.404120245537232,14.910624860141503,15.263121563995595,3893500
2016-03-14,14.796062469482422,15.333619254699018,14.725561455461426,15.183807961577777,4480200
2016-03-15,14.866561889648438,14.910623342832668,14.41712800765515,14.690312715238118,3317300
2016-03-16,15.68612289428711,15.75662225881371,14.478821066664372,14.752005894100275,6177800
2016-03-17,15.61561393737793,16.302983579901927,15.421741224231553,15.941674348543986,8059800
2016-03-18,15.668490409851074,16.214859754237594,15.589178459724566,15.783051181791318,5289200
2016-03-21,15.694929122924805,15.897616183994568,15.395306525694805,15.589180959688774,3883600
2016-03-22,15.765429496765137,16.12673882647927,15.509870018086858,15.879991975457047,4883600
2016-03-23,15.095680236816406,15.65967646588471,14.848933462383092,15.324803442244727,6915300
2016-03-24,15.18381118774414,15.465808580398514,15.00756365775368,15.166185930493981,4030000
2016-03-28,15.18381118774414,15.324809884071326,14.910626423714847,15.18381118774414,2896700
2016-03-29,15.714095115661621,15.811312776788357,15.00704823206244,15.219161791423577,4232100
2016-03-30,15.590357780456543,15.882014076154594,15.387082538003314,15.669900559804045,3531600
2016-03-31,14.653524398803711,15.254513609234298,14.59165815991737,15.121942856516629,21175800
2016-04-01,14.503276824951172,14.56514306268047,14.008345237388237,14.308839836983585,8493900
2016-04-04,13.911124229431152,14.565141313005995,13.875771977423437,14.565141313005995,6009300
2016-04-05,14.326515197753906,14.432572813060455,13.964155190724462,14.140916478128204,5588600
2016-04-06,14.41489315032959,14.476759376846262,14.061370651857004,14.158589971085055,4936400
2016-04-07,14.459087371826172,14.6800391877246,14.353029758474355,14.627009538184401,7116700
2016-04-08,14.582822799682617,14.759584962455184,14.529794825142414,14.582822799682617,7514300
2016-04-11,15.22800064086914,15.387086237816154,14.874478028613991,14.909831132703898,9184500
2016-04-12,15.731773376464844,15.864345854689319,15.26335646393253,15.422442089218631,10704000
2016-04-13,15.466626167297363,15.864340085890685,15.440111344148319,15.643388283500723,5694800
2016-04-14,14.84796142578125,15.484303737507801,14.600496469646332,15.440112362677578,8506200
